ISO3,Date,Cumulative_cases,Cumulative_deaths
GNB,2022-08,8491,175
GNB,2022-09,8814,176
GNB,2022-10,8848,176
GNB,2022-11,8848,176
GNB,2022-12,8947,176
GNB,2023-01,8953,176
GNB,2023-02,8960,176
GNB,2023-03,9350,176
GNB,2023-04,9614,177
GNB,2023-05,9614,177
GNB,2023-06,9614,177
GNB,2023-07,9614,177
GNB,2023-08,9614,177
GNB,2023-09,9614,177
GNB,2023-10,9614,177
GNB,2023-11,9614,177
GNB,2023-12,9614,177
GNB,2024-01,9614,177
GNB,2024-02,9614,177
GNB,2024-03,9614,177
GNB,2024-04,9614,177
GNB,2024-05,9614,177
GNB,2024-06,9614,177
GNQ,2020-01,0,0
GNQ,2020-02,0,0
GNQ,2020-03,13,0
GNQ,2020-04,285,1
GNQ,2020-05,1728,12
GNQ,2020-06,3475,41
GNQ,2020-07,4778,41
GNQ,2020-08,4941,83
GNQ,2020-09,5028,83
GNQ,2020-10,5079,83
GNQ,2020-11,5153,85
GNQ,2020-12,5236,86
GNQ,2021-01,5534,86
GNQ,2021-02,6095,92
GNQ,2021-03,6914,102
GNQ,2021-04,7559,107
GNQ,2021-05,8529,118
GNQ,2021-06,8723,121
GNQ,2021-07,8880,123
GNQ,2021-08,9326,124
GNQ,2021-09,11806,142
GNQ,2021-10,13377,167
GNQ,2021-11,13579,173
GNQ,2021-12,13630,175
GNQ,2022-01,15802,182
GNQ,2022-02,15884,182
GNQ,2022-03,15903,183
GNQ,2022-04,15907,183
GNQ,2022-05,15921,183
GNQ,2022-06,15995,183
GNQ,2022-07,16741,183
GNQ,2022-08,16853,183
GNQ,2022-09,16913,183
GNQ,2022-10,17076,183
GNQ,2022-11,17086,183
GNQ,2022-12,17089,183
GNQ,2023-01,17093,183
GNQ,2023-02,17130,183
GNQ,2023-03,17130,183
GNQ,2023-04,17130,183
GNQ,2023-05,17130,183
GNQ,2023-06,17130,183
GNQ,2023-07,17130,183
GNQ,2023-08,17130,183
GNQ,2023-09,17130,183
GNQ,2023-10,17130,183
GNQ,2023-11,17130,183
GNQ,2023-12,17130,183
GNQ,2024-01,17130,183
GNQ,2024-02,17130,183
GNQ,2024-03,17130,183
GNQ,2024-04,17130,183
GNQ,2024-05,17130,183
GNQ,2024-06,17130,183
GRC,2020-01,0,0
GRC,2020-02,0,0
GRC,2020-03,1332,42
GRC,2020-04,2576,134
GRC,2020-05,2978,179
GRC,2020-06,3466,191
GRC,2020-07,4350,202
GRC,2020-08,10698,265
GRC,2020-09,18243,387
GRC,2020-10,32786,584
GRC,2020-11,110494,2447
GRC,2020-12,139692,4682
GRC,2021-01,161239,5825
GRC,2021-02,197162,6552
GRC,2021-03,262916,8011
GRC,2021-04,344012,10123
GRC,2021-05,412536,12101
GRC,2021-06,430629,12690
GRC,2021-07,485507,12919
GRC,2021-08,590278,13711
GRC,2021-09,651942,14727
GRC,2021-10,749178,16013
GRC,2021-11,931043,18046
GRC,2021-12,1085087,20505
GRC,2022-01,1933571,23526
GRC,2022-02,2411996,25869
GRC,2022-03,2941567,27394
GRC,2022-04,3290563,29004
GRC,2022-05,3451347,29849
GRC,2022-06,3627720,30208
GRC,2022-07,4189275,31442
GRC,2022-08,4411126,32592
GRC,2022-09,4528867,33125
GRC,2022-10,4735949,33769
GRC,2022-11,4894972,34345
GRC,2022-12,5023163,34976
GRC,2023-01,5171546,35867
GRC,2023-02,5222800,36294
GRC,2023-03,5261344,36609
GRC,2023-04,5297049,36861
GRC,2023-05,5324604,37077
GRC,2023-06,5336842,37200
GRC,2023-07,5348527,37294
GRC,2023-08,5371085,37422
GRC,2023-09,5405974,37588
GRC,2023-10,5464525,37869
GRC,2023-11,5497713,38065
GRC,2023-12,5570360,38421
GRC,2024-01,5611917,38814
GRC,2024-02,5623160,38934
GRC,2024-03,5628546,38987
GRC,2024-04,5633071,39005
GRC,2024-05,5635908,39019
GRC,2024-06,5641252,39035
GRD,2020-01,0,0
GRD,2020-02,0,0
GRD,2020-03,7,0
GRD,2020-04,15,0
GRD,2020-05,23,0
GRD,2020-06,23,0
GRD,2020-07,23,0
GRD,2020-08,24,0
GRD,2020-09,24,0
GRD,2020-10,28,0
GRD,2020-11,41,0
GRD,2020-12,116,0
GRD,2021-01,148,1
GRD,2021-02,148,1
GRD,2021-03,155,1
GRD,2021-04,159,1
GRD,2021-05,161,1
GRD,2021-06,162,1
GRD,2021-07,165,1
GRD,2021-08,296,1
GRD,2021-09,4766,105
GRD,2021-10,5839,198
GRD,2021-11,5888,200
GRD,2021-12,5956,200
GRD,2022-01,12246,210
GRD,2022-02,13679,216
GRD,2022-03,13982,218
GRD,2022-04,14428,220
GRD,2022-05,17662,226
GRD,2022-06,18270,232
GRD,2022-07,18786,234
GRD,2022-08,19289,236
GRD,2022-09,19536,237
GRD,2022-10,19591,237
GRD,2022-11,19616,237
GRD,2022-12,19660,238
GRD,2023-01,19680,238
GRD,2023-02,19680,238
GRD,2023-03,19680,238
GRD,2023-04,19693,238
GRD,2023-05,19693,238
GRD,2023-06,19693,238
GRD,2023-07,19693,238
GRD,2023-08,19693,238
GRD,2023-09,19693,238
GRD,2023-10,19693,238
GRD,2023-11,19693,238
GRD,2023-12,19693,238
GRD,2024-01,19693,238
GRD,2024-02,19693,238
GRD,2024-03,19693,238
GRD,2024-04,19693,238
GRD,2024-05,19693,238
GRD,2024-06,19693,238
GRL,2020-01,0,0
GRL,2020-02,0,0
GRL,2020-03,10,0
GRL,2020-04,11,0
GRL,2020-05,13,0
GRL,2020-06,13,0
GRL,2020-07,13,0
GRL,2020-08,14,0
GRL,2020-09,14,0
GRL,2020-10,17,0
GRL,2020-11,18,0
GRL,2020-12,26,0
GRL,2021-01,30,0
GRL,2021-02,30,0
GRL,2021-03,31,0
GRL,2021-04,31,0
GRL,2021-05,40,0
GRL,2021-06,50,0
GRL,2021-07,92,0
GRL,2021-08,329,0
GRL,2021-09,553,0
GRL,2021-10,799,0
GRL,2021-11,1258,0
GRL,2021-12,2141,1
GRL,2022-01,10627,5
GRL,2022-02,11725,18
GRL,2022-03,11971,21
GRL,2022-04,11971,21
GRL,2022-05,11971,21
GRL,2022-06,11971,21
GRL,2022-07,11971,21
GRL,2022-08,11971,21
GRL,2022-09,11971,21
GRL,2022-10,11971,21
GRL,2022-11,11971,21
GRL,2022-12,11971,21
GRL,2023-01,11971,21
GRL,2023-02,11971,21
GRL,2023-03,11971,21
GRL,2023-04,11971,21
GRL,2023-05,11971,21
GRL,2023-06,11971,21
GRL,2023-07,11971,21
GRL,2023-08,11971,21
GRL,2023-09,11971,21
GRL,2023-10,11971,21
GRL,2023-11,11971,21
GRL,2023-12,11971,21
GRL,2024-01,11971,21
GRL,2024-02,11971,21
GRL,2024-03,11971,21
GRL,2024-04,11971,21
GRL,2024-05,11971,21
GRL,2024-06,11971,21
GTM,2020-01,0,0
GTM,2020-02,0,0
GTM,2020-03,77,1
GTM,2020-04,430,13
GTM,2020-05,4607,90
GTM,2020-06,15828,672
GTM,2020-07,44492,1699
GTM,2020-08,73679,2728
GTM,2020-09,89702,3213
GTM,2020-10,104632,3609
GTM,2020-11,121798,4161
GTM,2020-12,135171,4763
GTM,2021-01,159118,5618
GTM,2021-02,174335,6374
GTM,2021-03,193050,6794
GTM,2021-04,221307,7395
GTM,2021-05,253837,8121
GTM,2021-06,290852,9008
GTM,2021-07,350816,10093
GTM,2021-08,463753,11818
GTM,2021-09,548604,13331
GTM,2021-10,601402,15020
GTM,2021-11,617495,15917
GTM,2021-12,625029,16095
GTM,2022-01,685542,16343
GTM,2022-02,773575,16939
GTM,2022-03,823145,17274
GTM,2022-04,841341,17496
GTM,2022-05,859311,18084
GTM,2022-06,893071,18469
GTM,2022-07,1037751,19005
GTM,2022-08,1096530,19451
GTM,2022-09,1119277,19748
GTM,2022-10,1139845,19882
GTM,2022-11,1152798,19944
GTM,2022-12,1195644,19990
GTM,2023-01,1226529,20092
GTM,2023-02,1235447,20165
GTM,2023-03,1242262,20184
GTM,2023-04,1248171,20189
GTM,2023-05,1250272,20199
GTM,2023-06,1250278,20199
GTM,2023-07,1250290,20200
GTM,2023-08,1250299,20201
GTM,2023-09,1250303,20201
GTM,2023-10,1250303,20201
GTM,2023-11,1250304,20201
GTM,2023-12,1250307,20201
GTM,2024-01,1250321,20201
GTM,2024-02,1250335,20201
GTM,2024-03,1250347,20202
GTM,2024-04,1250356,20202
GTM,2024-05,1250359,20203
GTM,2024-06,1250363,20203
GUF,2020-01,0,0
GUF,2020-02,0,0
GUF,2020-03,31,0
GUF,2020-04,109,1
GUF,2020-05,436,1
GUF,2020-06,3461,12
GUF,2020-07,7332,41
GUF,2020-08,9076,58
GUF,2020-09,9863,65
GUF,2020-10,10376,69
GUF,2020-11,11179,70
GUF,2020-12,12773,71
GUF,2021-01,16083,76
GUF,2021-02,16627,85
GUF,2021-03,16922,89
GUF,2021-04,18826,98
GUF,2021-05,23763,116
GUF,2021-06,27286,142
GUF,2021-07,29533,174
GUF,2021-08,34375,215
GUF,2021-09,39790,256
GUF,2021-10,44629,308
GUF,2021-11,45864,326
GUF,2021-12,47229,337
GUF,2022-01,75242,371
GUF,2022-02,77652,391
GUF,2022-03,78679,394
GUF,2022-04,80422,394
GUF,2022-05,82952,397
GUF,2022-06,86911,401
GUF,2022-07,92575,407
GUF,2022-08,93586,408
GUF,2022-09,93974,410
GUF,2022-10,94259,411
GUF,2022-11,95451,411
GUF,2022-12,97776,413
GUF,2023-01,98028,413
GUF,2023-02,98041,413
GUF,2023-03,98041,413
GUF,2023-04,98041,413
GUF,2023-05,98041,413
GUF,2023-06,98041,413
GUF,2023-07,98041,413
GUF,2023-08,98041,413
GUF,2023-09,98041,413
GUF,2023-10,98041,413
GUF,2023-11,98041,413
GUF,2023-12,98041,413
GUF,2024-01,98041,413
GUF,2024-02,98041,413
GUF,2024-03,98041,413
GUF,2024-04,98041,413
GUF,2024-05,98041,413
GUF,2024-06,98041,413
GUM,2020-01,0,0
GUM,2020-02,0,0
GUM,2020-03,55,1
GUM,2020-04,137,5
GUM,2020-05,166,5
GUM,2020-06,240,5
GUM,2020-07,329,5
GUM,2020-08,1339,10
GUM,2020-09,2354,43
GUM,2020-10,4155,71
GUM,2020-11,6655,112
GUM,2020-12,7094,121
GUM,2021-01,7380,129
GUM,2021-02,7527,131
GUM,2021-03,7590,134
GUM,2021-04,7697,136
GUM,2021-05,7918,139
GUM,2021-06,8072,139
GUM,2021-07,8232,143
GUM,2021-08,9676,145
GUM,2021-09,12560,184
GUM,2021-10,14714,238
GUM,2021-11,15121,263
GUM,2021-12,15260,270
GUM,2022-01,25617,285
GUM,2022-02,37300,322
GUM,2022-03,39644,340
GUM,2022-04,40371,353
GUM,2022-05,41267,363
GUM,2022-06,43073,371
GUM,2022-07,46181,380
GUM,2022-08,48186,389
GUM,2022-09,48870,401
GUM,2022-10,49127,403
GUM,2022-11,49577,409
GUM,2022-12,49938,411
GUM,2023-01,50635,411
GUM,2023-02,50840,413
GUM,2023-03,50974,413
GUM,2023-04,51179,413
GUM,2023-05,51440,413
GUM,2023-06,51623,413
GUM,2023-07,51786,415
GUM,2023-08,51845,416
GUM,2023-09,52000,416
GUM,2023-10,52060,417
GUM,2023-11,52187,417
GUM,2023-12,52287,419
GUM,2024-01,52287,419
GUM,2024-02,52287,419
GUM,2024-03,52287,419
GUM,2024-04,52287,419
GUM,2024-05,52287,419
GUM,2024-06,52287,419
GUY,2020-01,0,0
GUY,2020-02,0,0
GUY,2020-03,5,1
GUY,2020-04,73,7
GUY,2020-05,150,11
GUY,2020-06,230,12
GUY,2020-07,352,20
GUY,2020-08,1180,35
GUY,2020-09,2709,73
GUY,2020-10,3960,117
GUY,2020-11,5310,149
GUY,2020-12,6289,162
GUY,2021-01,7528,175
GUY,2021-02,8513,195
GUY,2021-03,10007,225
GUY,2021-04,12448,277
GUY,2021-05,16724,380
GUY,2021-06,19674,459
GUY,2021-07,21850,518
GUY,2021-08,24967,609
GUY,2021-09,30696,749
GUY,2021-10,35444,910
GUY,2021-11,37663,985
GUY,2021-12,39042,1042
GUY,2022-01,58979,1160
GUY,2022-02,62856,1216
GUY,2022-03,63223,1226
GUY,2022-04,63407,1228
GUY,2022-05,64521,1232
GUY,2022-06,66947,1249
GUY,2022-07,69745,1271
GUY,2022-08,70943,1278
GUY,2022-09,71311,1281
GUY,2022-10,71436,1281
GUY,2022-11,71565,1284
GUY,2022-12,72004,1286
GUY,2023-01,72922,1294
GUY,2023-02,73066,1298
GUY,2023-03,73114,1298
GUY,2023-04,73162,1298
GUY,2023-05,73235,1298
GUY,2023-06,73354,1298
GUY,2023-07,73568,1299
GUY,2023-08,73622,1299
GUY,2023-09,73653,1299
GUY,2023-10,73670,1299
GUY,2023-11,73674,1299
GUY,2023-12,73683,1299
GUY,2024-01,73718,1299
GUY,2024-02,73962,1300
GUY,2024-03,74104,1301
GUY,2024-04,74121,1301
GUY,2024-05,74148,1301
GUY,2024-06,74177,1301
HND,2020-01,0,0
HND,2020-02,0,0
HND,2020-03,67,1
HND,2020-04,591,55
HND,2020-05,4886,199
HND,2020-06,15994,471
HND,2020-07,37559,1061
HND,2020-08,58810,1827
HND,2020-09,73840,2271
HND,2020-10,91882,2612
HND,2020-11,107134,2899
HND,2020-12,118659,3061
HND,2021-01,146110,3575
HND,2021-02,168911,4117
HND,2021-03,186337,4536
HND,2021-04,205696,5095
HND,2021-05,236451,6284
HND,2021-06,258349,6902
HND,2021-07,286635,7594
HND,2021-08,335398,8832
HND,2021-09,363017,9679
HND,2021-10,375381,10240
HND,2021-11,377888,10403
HND,2021-12,379073,10429
HND,2022-01,391874,10504
HND,2022-02,412173,10775
HND,2022-03,420621,10871
HND,2022-04,422545,10893
HND,2022-05,425113,10899
HND,2022-06,426879,10905
HND,2022-07,439901,10932
HND,2022-08,453993,10973
HND,2022-09,456336,10992
HND,2022-10,457134,11039
HND,2022-11,458023,11043
HND,2022-12,463685,11063
HND,2023-01,470556,11104
HND,2023-02,472116,11111
HND,2023-03,472443,11111
HND,2023-04,472533,11112
HND,2023-05,472594,11114
HND,2023-06,472605,11114
HND,2023-07,472716,11114
HND,2023-08,472734,11114
HND,2023-09,472740,11114
HND,2023-10,472743,11114
HND,2023-11,472743,11114
HND,2023-12,472747,11114
HND,2024-01,472799,11114
HND,2024-02,472805,11114
HND,2024-03,472808,11114
HND,2024-04,472813,11114
HND,2024-05,472815,11114
HND,2024-06,472826,11114
HRV,2020-01,0,0
HRV,2020-02,0,0
HRV,2020-03,657,5
HRV,2020-04,2016,54
HRV,2020-05,2246,103
HRV,2020-06,2624,107
HRV,2020-07,4792,133
HRV,2020-08,9861,183
HRV,2020-09,16007,269
HRV,2020-10,33959,429
HRV,2020-11,123693,1655
HRV,2020-12,204312,3613
HRV,2021-01,232090,4998
HRV,2021-02,242617,5511
HRV,2021-03,265901,5872
HRV,2021-04,321372,6815
HRV,2021-05,355955,8002
HRV,2021-06,359607,8197
HRV,2021-07,362496,8245
HRV,2021-08,372814,8324
HRV,2021-09,399054,8580
HRV,2021-10,467029,9198
HRV,2021-11,599977,10695
HRV,2021-12,693102,12279
HRV,2022-01,929502,13731
HRV,2022-02,1053568,15012
HRV,2022-03,1093098,15509
HRV,2022-04,1117175,15778
HRV,2022-05,1136229,15979
HRV,2022-06,1145053,16048
HRV,2022-07,1185799,16300
HRV,2022-08,1211419,16646
HRV,2022-09,1228574,16875
HRV,2022-10,1246731,17128
HRV,2022-11,1252886,17292
HRV,2022-12,1261766,17515
HRV,2023-01,1267467,17858
HRV,2023-02,1268666,17950
HRV,2023-03,1270075,18025
HRV,2023-04,1272377,18155
HRV,2023-05,1273671,18246
HRV,2023-06,1273959,18269
HRV,2023-07,1274090,18282
HRV,2023-08,1274281,18292
HRV,2023-09,1275071,18332
HRV,2023-10,1276216,18414
HRV,2023-11,1285460,18487
HRV,2023-12,1309728,18687
HRV,2024-01,1315388,18744
HRV,2024-02,1316465,18749
HRV,2024-03,1316796,18751
HRV,2024-04,1316919,18752
HRV,2024-05,1317144,18752
HRV,2024-06,1317144,18752
HTI,2020-01,0,0
HTI,2020-02,0,0
HTI,2020-03,8,0
HTI,2020-04,72,6
HTI,2020-05,1584,35
HTI,2020-06,5722,98
HTI,2020-07,7260,156
HTI,2020-08,8174,201
HTI,2020-09,8684,227
HTI,2020-10,9015,231
HTI,2020-11,9264,232
HTI,2020-12,9846,235
HTI,2021-01,11672,245
HTI,2021-02,12531,250
HTI,2021-03,12803,251
HTI,2021-04,13094,254
HTI,2021-05,15045,321
HTI,2021-06,18658,437
HTI,2021-07,20116,552
HTI,2021-08,20977,586
HTI,2021-09,21916,611
HTI,2021-10,24091,686
HTI,2021-11,25265,738
HTI,2021-12,25974,766
HTI,2022-01,29444,799
HTI,2022-02,30342,820
HTI,2022-03,30528,833
HTI,2022-04,30659,835
HTI,2022-05,30818,835
HTI,2022-06,31470,837
HTI,2022-07,32405,838
HTI,2022-08,33442,841
HTI,2022-09,33761,857
HTI,2022-10,33828,860
HTI,2022-11,33862,860
HTI,2022-12,33912,860
HTI,2023-01,34076,860
HTI,2023-02,34202,860
HTI,2023-03,34202,860
HTI,2023-04,34228,860
HTI,2023-05,34228,860
HTI,2023-06,34228,860
HTI,2023-07,34228,860
HTI,2023-08,34228,860
HTI,2023-09,34228,860
HTI,2023-10,34228,860
HTI,2023-11,34228,860
HTI,2023-12,34228,860
HTI,2024-01,34289,860
HTI,2024-02,34298,860
HTI,2024-03,34298,860
HTI,2024-04,34298,860
HTI,2024-05,34298,860
HTI,2024-06,34298,860
HUN,2020-01,0,0
HUN,2020-02,0,0
HUN,2020-03,408,13
HUN,2020-04,2500,272
HUN,2020-05,3867,524
HUN,2020-06,4138,578
HUN,2020-07,4435,596
HUN,2020-08,5669,614
HUN,2020-09,24014,736
HUN,2020-10,59247,1425
HUN,2020-11,211527,4672
HUN,2020-12,316060,9047
HUN,2021-01,367586,12524
HUN,2021-02,428599,14974
HUN,2021-03,633861,19972
HUN,2021-04,769518,26625
HUN,2021-05,804032,29709
HUN,2021-06,807910,29981
HUN,2021-07,809101,30020
HUN,2021-08,811706,30057
HUN,2021-09,820078,30151
HUN,2021-10,863419,30729
HUN,2021-11,1068888,33866
HUN,2021-12,1237330,38307
HUN,2022-01,1508358,41229
HUN,2022-02,1779174,43752
HUN,2022-03,1839358,45258
HUN,2022-04,1890953,46048
HUN,2022-05,1917777,46507
HUN,2022-06,1925083,46626
HUN,2022-07,1965481,46790
HUN,2022-08,2036390,47191
HUN,2022-09,2082750,47457
HUN,2022-10,2141513,47938
HUN,2022-11,2162093,48245
HUN,2022-12,2181419,48439
HUN,2023-01,2191826,48638
HUN,2023-02,2194969,48670
HUN,2023-03,2198461,48720
HUN,2023-04,2201355,48770
HUN,2023-05,2202716,48791
HUN,2023-06,2203129,48797
HUN,2023-07,2203289,48800
HUN,2023-08,2203564,48803
HUN,2023-09,2205322,48807
HUN,2023-10,2209972,48831
HUN,2023-11,2214721,48886
HUN,2023-12,2227159,48991
HUN,2024-01,2229538,49031
HUN,2024-02,2230159,49047
HUN,2024-03,2230293,49049
HUN,2024-04,2230371,49051
HUN,2024-05,2230423,49051
HUN,2024-06,2230453,49051
IDN,2020-01,0,0
IDN,2020-02,0,0
IDN,2020-03,1285,114
IDN,2020-04,8882,743
IDN,2020-05,26473,1613
IDN,2020-06,54010,2754
IDN,2020-07,98778,4781
IDN,2020-08,172053,7343
IDN,2020-09,275213,10386
IDN,2020-10,389712,13299
IDN,2020-11,534266,16815
IDN,2020-12,713365,21237
IDN,2021-01,1078314,29998
IDN,2021-02,1334634,36166
IDN,2021-03,1496085,40449
IDN,2021-04,1641194,44594
IDN,2021-05,1816041,50404
IDN,2021-06,2115304,57138
IDN,2021-07,3166505,83279
IDN,2021-08,4073831,131923
IDN,2021-09,4208013,141467
IDN,2021-10,4244358,143405
IDN,2021-11,4255936,143808
IDN,2021-12,4261759,144055
IDN,2022-01,4343185,144303
IDN,2022-02,5539394,148073
IDN,2022-03,5998953,154670
IDN,2022-04,6044150,156100
IDN,2022-05,6054415,156574
IDN,2022-06,6080451,156717
IDN,2022-07,6207098,156993
IDN,2022-08,6346304,157500
IDN,2022-09,6422529,158014
IDN,2022-10,6490622,158597
IDN,2022-11,6650244,159676
IDN,2022-12,6716124,160537
IDN,2023-01,6729573,160803
IDN,2023-02,6735628,160908
IDN,2023-03,6744033,160994
IDN,2023-04,6774721,161284
IDN,2023-05,6806288,161739
IDN,2023-06,6811780,161865
IDN,2023-07,6812966,161914
IDN,2023-08,6813301,161918
IDN,2023-09,6813429,161918
IDN,2023-10,6813429,161918
IDN,2023-11,6813429,161918
IDN,2023-12,6821770,161972
IDN,2024-01,6827669,162045
IDN,2024-02,6828367,162050
IDN,2024-03,6828942,162056
IDN,2024-04,6828969,162058
IDN,2024-05,6829029,162058
IDN,2024-06,6829120,162058
IMN,2020-01,0,0
IMN,2020-02,0,0
IMN,2020-03,32,0
IMN,2020-04,310,23
IMN,2020-05,338,34
IMN,2020-06,338,34
IMN,2020-07,338,34
IMN,2020-08,338,34
IMN,2020-09,342,34
IMN,2020-10,350,34
IMN,2020-11,371,35
IMN,2020-12,377,35
IMN,2021-01,434,35
IMN,2021-02,483,35
IMN,2021-03,1553,39
IMN,2021-04,1583,39
IMN,2021-05,1591,39
IMN,2021-06,1605,39
IMN,2021-07,3775,39
IMN,2021-08,6575,48
IMN,2021-09,7363,51
IMN,2021-10,9644,57
IMN,2021-11,11085,66
IMN,2021-12,13913,67
IMN,2022-01,21333,71
IMN,2022-02,22677,80
IMN,2022-03,27767,82
IMN,2022-04,31666,98
IMN,2022-05,32966,106
IMN,2022-06,33821,108
IMN,2022-07,37696,114
IMN,2022-08,38008,116
IMN,2022-09,38008,116
IMN,2022-10,38008,116
IMN,2022-11,38008,116
IMN,2022-12,38008,116
IMN,2023-01,38008,116
IMN,2023-02,38008,116
IMN,2023-03,38008,116
IMN,2023-04,38008,116
IMN,2023-05,38008,116
IMN,2023-06,38008,116
IMN,2023-07,38008,116
IMN,2023-08,38008,116
IMN,2023-09,38008,116
IMN,2023-10,38008,116
IMN,2023-11,38008,116
IMN,2023-12,38008,116
IMN,2024-01,38008,116
IMN,2024-02,38008,116
IMN,2024-03,38008,116
IMN,2024-04,38008,116
IMN,2024-05,38008,116
IMN,2024-06,38008,116
IND,2020-01,0,0
IND,2020-02,7,0
IND,2020-03,979,25
IND,2020-04,26496,824
IND,2020-05,182143,5164
IND,2020-06,528859,16095
IND,2020-07,1385522,32063
IND,2020-08,3542733,63498
IND,2020-09,5992532,94503
IND,2020-10,7864811,118534
IND,2020-11,9392919,136696
IND,2020-12,10187850,147622
IND,2021-01,10746183,154274
IND,2021-02,11096731,157051
IND,2021-03,11971624,161552
IND,2021-04,16960172,192311
IND,2021-05,27894800,325972
IND,2021-06,30233183,395751
IND,2021-07,31371901,420551
IND,2021-08,32695030,437830
IND,2021-09,33652745,446918
IND,2021-10,34273300,458186
IND,2021-11,34572523,468554
IND,2021-12,34786802,479682
IND,2022-01,41092522,494091
IND,2022-02,42916117,513724
IND,2022-03,43019453,521004
IND,2022-04,43057545,522193
IND,2022-05,43153043,524586
IND,2022-06,43389973,524999
IND,2022-07,44019811,526357
IND,2022-08,44408132,527754
IND,2022-09,44568114,528510
IND,2022-10,44652266,529016
IND,2022-11,44671562,530612
IND,2022-12,44677106,530693
IND,2023-01,44682639,530740
IND,2023-02,44686017,530769
IND,2023-03,44704147,530831
IND,2023-04,44945389,531533
IND,2023-05,44989744,531864
IND,2023-06,44993952,531903
IND,2023-07,44995588,531916
IND,2023-08,44996963,531928
IND,2023-09,44998525,532031
IND,2023-10,45001245,533293
IND,2023-11,45001764,533298
IND,2023-12,45013172,533361
IND,2024-01,45025076,533445
IND,2024-02,45029035,533478
IND,2024-03,45034360,533552
IND,2024-04,45036953,533585
IND,2024-05,45039510,533612
IND,2024-06,45040074,533619
IRL,2020-01,0,0
IRL,2020-02,0,0
IRL,2020-03,2121,54
IRL,2020-04,18184,1086
IRL,2020-05,24876,1635
IRL,2020-06,25414,1711
IRL,2020-07,25845,1731
IRL,2020-08,28579,1740
IRL,2020-09,34315,1771
IRL,2020-10,56339,1860
IRL,2020-11,72777,2069
IRL,2020-12,85176,2230
IRL,2021-01,194970,3558
IRL,2021-02,219329,4567
IRL,2021-03,234405,4828
IRL,2021-04,246821,4955
IRL,2021-05,261928,5013
IRL,2021-06,271555,5035
IRL,2021-07,291603,5052
IRL,2021-08,347148,5130
IRL,2021-09,386419,5301
IRL,2021-10,445201,5564
IRL,2021-11,556064,5808
IRL,2021-12,696093,6054
IRL,2022-01,1173965,6395
IRL,2022-02,1306224,6647
IRL,2022-03,1436957,6917
IRL,2022-04,1523548,7306
IRL,2022-05,1561639,7498
IRL,2022-06,1591987,7586
IRL,2022-07,1645593,7809
IRL,2022-08,1655644,7938
IRL,2022-09,1662756,8002
IRL,2022-10,1672866,8152
IRL,2022-11,1679692,8284
IRL,2022-12,1689764,8437
IRL,2023-01,1700693,8696
IRL,2023-02,1703556,8785
IRL,2023-03,1706794,8849
IRL,2023-04,1710550,8945
IRL,2023-05,1712459,9022
IRL,2023-06,1713709,9081
IRL,2023-07,1714849,9119
IRL,2023-08,1717940,9181
IRL,2023-09,1720798,9248
IRL,2023-10,1723923,9317
IRL,2023-11,1725769,9358
IRL,2023-12,1728954,9449
IRL,2024-01,1732659,9531
IRL,2024-02,1734279,9571
IRL,2024-03,1735147,9605
IRL,2024-04,1735829,9618
IRL,2024-05,1736902,9635
IRL,2024-06,1738493,9639
IRQ,2020-01,0,0
IRQ,2020-02,0,0
IRQ,2020-03,506,42
IRQ,2020-04,1763,86
IRQ,2020-05,6179,195
IRQ,2020-06,43262,1660
IRQ,2020-07,107573,4284
IRQ,2020-08,227446,6891
IRQ,2020-09,345969,8935
IRQ,2020-10,449153,10568
IRQ,2020-11,548821,12200
IRQ,2020-12,590779,12767
IRQ,2021-01,618922,13041
IRQ,2021-02,692241,13383
IRQ,2021-03,827157,14177
IRQ,2021-04,1025288,15217
IRQ,2021-05,1193608,16334
IRQ,2021-06,1321232,17061
IRQ,2021-07,1543501,18232
IRQ,2021-08,1868352,20632
IRQ,2021-09,1991628,22072
IRQ,2021-10,2054202,23138
IRQ,2021-11,2079084,23772
IRQ,2021-12,2092312,24122
IRQ,2022-01,2197783,24361
IRQ,2022-02,2300645,24960
IRQ,2022-03,2317747,25149
IRQ,2022-04,2324141,25204
IRQ,2022-05,2327837,25219
IRQ,2022-06,2338109,25229
IRQ,2022-07,2443772,25313
IRQ,2022-08,2457871,25346
IRQ,2022-09,2459505,25352
IRQ,2022-10,2461450,25360
IRQ,2022-11,2463667,25364
IRQ,2022-12,2465373,25374
IRQ,2023-01,2465545,25375
IRQ,2023-02,2465545,25375
IRQ,2023-03,2465545,25375
IRQ,2023-04,2465545,25375
IRQ,2023-05,2465545,25375
IRQ,2023-06,2465545,25375
IRQ,2023-07,2465545,25375
IRQ,2023-08,2465545,25375
IRQ,2023-09,2465545,25375
IRQ,2023-10,2465545,25375
IRQ,2023-11,2465545,25375
IRQ,2023-12,2465545,25375
